material_entity_id,material_entity_type,preparations,disposition,institution_code,institution_id,collection_code,collection_id,owner_institution_code,catalog_number,record_number,recorded_by,recorded_by_id,associated_references,associated_sequences,other_catalog_numbers
org_point_57_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_58_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_59_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_60_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_61_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_62_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_63_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_64_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_65_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_66_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_67_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_68_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_69_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_70_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_71_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_72_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_73_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_74_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_75_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_76_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_77_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_78_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_79_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_80_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_81_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_82_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_83_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_84_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_85_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_86_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_87_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_88_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_89_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_90_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_91_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_92_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_93_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_94_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_95_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_96_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_97_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_98_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_99_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_100_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_101_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_102_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_103_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_104_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_105_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_106_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_107_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_108_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_109_11.02_L373,Organism,,,,,,,,,,,,,,
org_point_0_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_1_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_2_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_3_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_4_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_5_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_6_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_7_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_8_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_9_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_10_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_11_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_12_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_13_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_14_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_15_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_16_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_17_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_18_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_19_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_20_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_21_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_22_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_23_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_24_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_25_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_26_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_27_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_28_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_29_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_30_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_31_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_32_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_33_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_34_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_35_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_36_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_37_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_38_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_39_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_40_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_41_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_42_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_43_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_44_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_45_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_46_11.03_L369,Organism,,,,,,,,,,,,,,
org_point_0_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_1_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_2_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_3_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_4_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_5_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_6_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_7_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_8_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_9_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_10_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_11_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_12_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_13_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_14_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_15_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_16_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_17_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_18_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_19_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_20_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_21_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_22_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_23_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_24_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_25_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_26_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_27_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_28_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_29_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_30_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_31_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_32_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_33_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_34_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_35_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_36_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_37_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_38_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_39_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_40_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_41_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_42_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_43_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_44_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_45_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_46_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_47_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_48_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_49_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_50_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_51_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_52_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_53_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_54_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_55_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_56_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_57_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_58_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_59_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_60_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_61_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_62_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_63_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_64_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_65_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_66_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_67_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_68_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_69_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_70_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_71_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_72_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_73_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_74_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_75_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_76_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_77_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_78_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_79_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_80_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_81_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_82_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_83_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_84_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_85_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_86_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_87_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_88_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_89_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_90_11.04_L367,Organism,,,,,,,,,,,,,,
org_point_0_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_1_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_2_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_3_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_4_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_5_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_6_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_7_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_8_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_9_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_10_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_11_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_12_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_13_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_14_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_15_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_16_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_17_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_18_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_19_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_20_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_21_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_22_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_23_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_24_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_25_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_26_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_27_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_28_11.05_L378,Organism,,,,,,,,,,,,,,
org_point_0_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_1_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_2_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_3_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_4_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_5_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_6_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_7_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_8_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_9_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_10_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_11_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_12_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_13_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_14_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_15_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_16_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_17_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_18_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_19_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_20_11.06_L372,Organism,,,,,,,,,,,,,,
org_point_0_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_1_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_2_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_3_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_4_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_5_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_6_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_7_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_8_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_9_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_10_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_11_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_12_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_13_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_14_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_15_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_16_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_17_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_18_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_19_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_20_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_21_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_22_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_23_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_24_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_25_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_26_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_27_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_28_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_29_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_30_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_31_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_32_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_33_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_34_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_35_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_36_12.02_L369,Organism,,,,,,,,,,,,,,
org_point_0_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_1_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_2_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_3_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_4_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_5_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_6_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_7_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_8_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_9_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_10_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_11_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_12_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_13_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_14_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_15_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_16_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_17_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_18_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_19_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_20_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_21_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_22_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_23_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_24_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_25_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_26_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_27_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_28_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_29_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_30_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_31_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_32_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_33_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_34_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_35_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_36_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_37_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_38_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_39_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_40_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_41_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_42_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_43_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_44_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_45_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_46_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_47_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_48_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_49_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_50_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_51_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_52_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_53_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_54_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_55_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_56_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_57_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_58_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_59_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_60_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_61_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_62_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_63_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_64_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_65_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_66_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_67_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_68_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_69_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_70_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_71_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_72_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_73_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_74_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_75_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_76_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_77_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_78_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_79_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_80_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_81_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_82_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_83_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_84_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_85_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_86_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_87_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_88_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_89_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_90_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_91_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_92_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_93_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_94_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_95_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_96_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_97_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_98_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_99_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_100_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_101_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_102_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_103_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_104_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_105_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_106_12.03_L373,Organism,,,,,,,,,,,,,,
org_point_0_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_1_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_2_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_3_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_4_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_5_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_6_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_7_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_8_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_9_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_10_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_11_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_12_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_13_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_14_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_15_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_16_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_17_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_18_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_19_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_20_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_21_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_22_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_23_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_24_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_25_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_26_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_27_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_28_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_29_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_30_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_31_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_32_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_33_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_34_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_35_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_36_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_37_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_38_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_39_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_40_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_41_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_42_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_43_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_44_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_45_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_46_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_47_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_48_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_49_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_50_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_51_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_52_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_53_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_54_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_55_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_56_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_57_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_58_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_59_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_60_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_61_12.04_L375,Organism,,,,,,,,,,,,,,
org_point_62_12.04_L375,Organism,,,,,,,,,,,,,,
