observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,taxonID,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
31.06-points-690,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_690_31.06_L372,,,,,,,,human,,,,,
31.06-points-691,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_691_31.06_L372,,,,,,,,human,,,,,
31.06-points-692,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_692_31.06_L372,,,,,,,,human,,,,,
31.06-points-693,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_693_31.06_L372,,,,,,,,human,,,,,
31.06-points-694,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_694_31.06_L372,,,,,,,,human,,,,,
31.06-points-695,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_695_31.06_L372,,,,,,,,human,,,,,
31.06-points-696,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_696_31.06_L372,,,,,,,,human,,,,,
31.06-points-697,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_697_31.06_L372,,,,,,,,human,,,,,
31.06-points-698,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_698_31.06_L372,,,,,,,,human,,,,,
31.06-points-699,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_699_31.06_L372,,,,,,,,human,,,,,
31.06-points-700,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_700_31.06_L372,,,,,,,,human,,,,,
31.06-points-701,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_701_31.06_L372,,,,,,,,human,,,,,
31.06-points-702,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_702_31.06_L372,,,,,,,,human,,,,,
31.06-points-703,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_703_31.06_L372,,,,,,,,human,,,,,
31.06-points-704,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_704_31.06_L372,,,,,,,,human,,,,,
31.06-points-705,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_705_31.06_L372,,,,,,,,human,,,,,
31.06-points-706,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_706_31.06_L372,,,,,,,,human,,,,,
31.06-points-707,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_707_31.06_L372,,,,,,,,human,,,,,
31.06-points-708,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_708_31.06_L372,,,,,,,,human,,,,,
31.06-points-709,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_709_31.06_L372,,,,,,,,human,,,,,
31.06-points-710,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_710_31.06_L372,,,,,,,,human,,,,,
31.06-points-711,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_711_31.06_L372,,,,,,,,human,,,,,
31.06-points-712,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_712_31.06_L372,,,,,,,,human,,,,,
31.06-points-713,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_713_31.06_L372,,,,,,,,human,,,,,
31.06-points-714,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_714_31.06_L372,,,,,,,,human,,,,,
31.06-points-715,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_715_31.06_L372,,,,,,,,human,,,,,
31.06-points-716,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_716_31.06_L372,,,,,,,,human,,,,,
31.06-points-717,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_717_31.06_L372,,,,,,,,human,,,,,
31.06-points-718,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_718_31.06_L372,,,,,,,,human,,,,,
31.06-points-719,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_719_31.06_L372,,,,,,,,human,,,,,
31.06-points-720,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_720_31.06_L372,,,,,,,,human,,,,,
31.06-points-721,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_721_31.06_L372,,,,,,,,human,,,,,
31.06-points-722,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_722_31.06_L372,,,,,,,,human,,,,,
31.06-points-723,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_723_31.06_L372,,,,,,,,human,,,,,
31.06-points-724,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_724_31.06_L372,,,,,,,,human,,,,,
31.06-points-725,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_725_31.06_L372,,,,,,,,human,,,,,
31.06-points-726,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_726_31.06_L372,,,,,,,,human,,,,,
31.06-points-727,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_727_31.06_L372,,,,,,,,human,,,,,
31.06-points-728,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_728_31.06_L372,,,,,,,,human,,,,,
31.06-points-729,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_729_31.06_L372,,,,,,,,human,,,,,
31.06-points-730,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_730_31.06_L372,,,,,,,,human,,,,,
31.06-points-731,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_731_31.06_L372,,,,,,,,human,,,,,
31.06-points-732,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_732_31.06_L372,,,,,,,,human,,,,,
31.06-points-733,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_733_31.06_L372,,,,,,,,human,,,,,
31.06-points-734,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_734_31.06_L372,,,,,,,,human,,,,,
31.06-points-735,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_735_31.06_L372,,,,,,,,human,,,,,
31.06-points-736,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_736_31.06_L372,,,,,,,,human,,,,,
31.06-points-737,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_737_31.06_L372,,,,,,,,human,,,,,
31.06-points-738,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_738_31.06_L372,,,,,,,,human,,,,,
31.06-points-739,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_739_31.06_L372,,,,,,,,human,,,,,
31.06-points-740,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_740_31.06_L372,,,,,,,,human,,,,,
31.06-points-741,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_741_31.06_L372,,,,,,,,human,,,,,
31.06-points-742,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_742_31.06_L372,,,,,,,,human,,,,,
31.06-points-743,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_743_31.06_L372,,,,,,,,human,,,,,
31.06-points-744,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_744_31.06_L372,,,,,,,,human,,,,,
31.06-points-745,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_745_31.06_L372,,,,,,,,human,,,,,
31.06-points-746,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_746_31.06_L372,,,,,,,,human,,,,,
31.06-points-747,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_747_31.06_L372,,,,,,,,human,,,,,
31.06-points-748,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_748_31.06_L372,,,,,,,,human,,,,,
31.06-points-749,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_749_31.06_L372,,,,,,,,human,,,,,
31.06-points-750,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_750_31.06_L372,,,,,,,,human,,,,,
31.06-points-751,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_751_31.06_L372,,,,,,,,human,,,,,
31.06-points-752,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_752_31.06_L372,,,,,,,,human,,,,,
31.06-points-753,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_753_31.06_L372,,,,,,,,human,,,,,
31.06-points-754,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_754_31.06_L372,,,,,,,,human,,,,,
31.06-points-755,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_755_31.06_L372,,,,,,,,human,,,,,
31.06-points-756,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_756_31.06_L372,,,,,,,,human,,,,,
31.06-points-757,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_757_31.06_L372,,,,,,,,human,,,,,
31.06-points-758,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_758_31.06_L372,,,,,,,,human,,,,,
31.06-points-759,31.06,31.06_L372,e_31.06,2019-08-12T15:54:41,2019-08-12T15:59:45,media,animal,,37346003.0,vitta,1,adult,,,ind_759_31.06_L372,,,,,,,,human,,,,,
31.06-points-760,31.06,31.06_L372,e_31.06,2019-08-12T15:54:57,2019-08-12T16:00:16,media,animal,,37346004.0,sebae,1,adult,,,ind_760_31.06_L372,,,,,,,,human,,,,,
31.06-points-761,31.06,31.06_L372,e_31.06,2019-08-12T15:54:57,2019-08-12T16:00:16,media,animal,,37346004.0,sebae,1,adult,,,ind_761_31.06_L372,,,,,,,,human,,,,,
31.06-points-762,31.06,31.06_L372,e_31.06,2019-08-12T15:54:57,2019-08-12T16:00:16,media,animal,,37346004.0,sebae,1,adult,,,ind_762_31.06_L372,,,,,,,,human,,,,,
31.06-points-763,31.06,31.06_L372,e_31.06,2019-08-12T15:54:57,2019-08-12T16:00:16,media,animal,,37346004.0,sebae,1,adult,,,ind_763_31.06_L372,,,,,,,,human,,,,,
31.06-points-764,31.06,31.06_L372,e_31.06,2019-08-12T15:54:57,2019-08-12T16:00:16,media,animal,,37346004.0,sebae,1,adult,,,ind_764_31.06_L372,,,,,,,,human,,,,,
31.06-points-765,31.06,31.06_L372,e_31.06,2019-08-12T15:54:57,2019-08-12T16:00:16,media,animal,,37346004.0,sebae,1,adult,,,ind_765_31.06_L372,,,,,,,,human,,,,,
31.06-points-766,31.06,31.06_L372,e_31.06,2019-08-12T15:55:05,2019-08-12T16:00:33,media,animal,,37346003.0,vitta,1,adult,,,ind_766_31.06_L372,,,,,,,,human,,,,,
31.06-points-767,31.06,31.06_L372,e_31.06,2019-08-12T15:55:06,2019-08-12T16:00:34,media,animal,,37346004.0,sebae,1,adult,,,ind_767_31.06_L372,,,,,,,,human,,,,,
31.06-points-768,31.06,31.06_L372,e_31.06,2019-08-12T15:55:06,2019-08-12T16:00:34,media,animal,,37346004.0,sebae,1,adult,,,ind_768_31.06_L372,,,,,,,,human,,,,,
31.06-points-769,31.06,31.06_L372,e_31.06,2019-08-12T15:55:06,2019-08-12T16:00:34,media,animal,,37346004.0,sebae,1,adult,,,ind_769_31.06_L372,,,,,,,,human,,,,,
31.06-points-770,31.06,31.06_L372,e_31.06,2019-08-12T15:55:06,2019-08-12T16:00:34,media,animal,,37346004.0,sebae,1,adult,,,ind_770_31.06_L372,,,,,,,,human,,,,,
31.06-points-771,31.06,31.06_L372,e_31.06,2019-08-12T15:55:06,2019-08-12T16:00:34,media,animal,,37346004.0,sebae,1,adult,,,ind_771_31.06_L372,,,,,,,,human,,,,,
31.06-points-772,31.06,31.06_L372,e_31.06,2019-08-12T15:55:06,2019-08-12T16:00:34,media,animal,,37346004.0,sebae,1,adult,,,ind_772_31.06_L372,,,,,,,,human,,,,,
31.06-points-773,31.06,31.06_L372,e_31.06,2019-08-12T15:55:06,2019-08-12T16:00:34,media,animal,,37346004.0,sebae,1,adult,,,ind_773_31.06_L372,,,,,,,,human,,,,,
31.06-points-774,31.06,31.06_L372,e_31.06,2019-08-12T15:55:06,2019-08-12T16:00:34,media,animal,,37346004.0,sebae,1,adult,,,ind_774_31.06_L372,,,,,,,,human,,,,,
31.06-points-775,31.06,31.06_L372,e_31.06,2019-08-12T15:55:09,2019-08-12T16:00:41,media,animal,,37351001.0,punctulatus,1,adult,,,ind_775_31.06_L372,,,,,,,,human,,,,,
31.06-points-776,31.06,31.06_L372,e_31.06,2019-08-12T15:55:09,2019-08-12T16:00:41,media,animal,,37351001.0,punctulatus,1,adult,,,ind_776_31.06_L372,,,,,,,,human,,,,,
31.06-points-777,31.06,31.06_L372,e_31.06,2019-08-12T15:55:09,2019-08-12T16:00:41,media,animal,,37351001.0,punctulatus,1,adult,,,ind_777_31.06_L372,,,,,,,,human,,,,,
31.06-points-778,31.06,31.06_L372,e_31.06,2019-08-12T15:55:09,2019-08-12T16:00:41,media,animal,,37351001.0,punctulatus,1,adult,,,ind_778_31.06_L372,,,,,,,,human,,,,,
31.06-points-779,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_779_31.06_L372,,,,,,,,human,,,,,
31.06-points-780,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_780_31.06_L372,,,,,,,,human,,,,,
31.06-points-781,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_781_31.06_L372,,,,,,,,human,,,,,
31.06-points-782,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_782_31.06_L372,,,,,,,,human,,,,,
31.06-points-783,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_783_31.06_L372,,,,,,,,human,,,,,
31.06-points-784,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_784_31.06_L372,,,,,,,,human,,,,,
31.06-points-785,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_785_31.06_L372,,,,,,,,human,,,,,
31.06-points-786,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_786_31.06_L372,,,,,,,,human,,,,,
31.06-points-787,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_787_31.06_L372,,,,,,,,human,,,,,
31.06-points-788,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_788_31.06_L372,,,,,,,,human,,,,,
31.06-points-789,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_789_31.06_L372,,,,,,,,human,,,,,
31.06-points-790,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_790_31.06_L372,,,,,,,,human,,,,,
31.06-points-791,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_791_31.06_L372,,,,,,,,human,,,,,
31.06-points-792,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_792_31.06_L372,,,,,,,,human,,,,,
31.06-points-793,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_793_31.06_L372,,,,,,,,human,,,,,
31.06-points-794,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_794_31.06_L372,,,,,,,,human,,,,,
31.06-points-795,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_795_31.06_L372,,,,,,,,human,,,,,
31.06-points-796,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_796_31.06_L372,,,,,,,,human,,,,,
31.06-points-797,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_797_31.06_L372,,,,,,,,human,,,,,
31.06-points-798,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_798_31.06_L372,,,,,,,,human,,,,,
31.06-points-799,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_799_31.06_L372,,,,,,,,human,,,,,
31.06-points-800,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_800_31.06_L372,,,,,,,,human,,,,,
31.06-points-801,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_801_31.06_L372,,,,,,,,human,,,,,
31.06-points-802,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_802_31.06_L372,,,,,,,,human,,,,,
31.06-points-803,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_803_31.06_L372,,,,,,,,human,,,,,
31.06-points-804,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_804_31.06_L372,,,,,,,,human,,,,,
31.06-points-805,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_805_31.06_L372,,,,,,,,human,,,,,
31.06-points-806,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_806_31.06_L372,,,,,,,,human,,,,,
31.06-points-807,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_807_31.06_L372,,,,,,,,human,,,,,
31.06-points-808,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_808_31.06_L372,,,,,,,,human,,,,,
31.06-points-809,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_809_31.06_L372,,,,,,,,human,,,,,
31.06-points-810,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_810_31.06_L372,,,,,,,,human,,,,,
31.06-points-811,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_811_31.06_L372,,,,,,,,human,,,,,
31.06-points-812,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_812_31.06_L372,,,,,,,,human,,,,,
31.06-points-813,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_813_31.06_L372,,,,,,,,human,,,,,
31.06-points-814,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_814_31.06_L372,,,,,,,,human,,,,,
31.06-points-815,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_815_31.06_L372,,,,,,,,human,,,,,
31.06-points-816,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_816_31.06_L372,,,,,,,,human,,,,,
31.06-points-817,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_817_31.06_L372,,,,,,,,human,,,,,
31.06-points-818,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_818_31.06_L372,,,,,,,,human,,,,,
31.06-points-819,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_819_31.06_L372,,,,,,,,human,,,,,
31.06-points-820,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_820_31.06_L372,,,,,,,,human,,,,,
31.06-points-821,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_821_31.06_L372,,,,,,,,human,,,,,
31.06-points-822,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_822_31.06_L372,,,,,,,,human,,,,,
31.06-points-823,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_823_31.06_L372,,,,,,,,human,,,,,
31.06-points-824,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_824_31.06_L372,,,,,,,,human,,,,,
31.06-points-825,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_825_31.06_L372,,,,,,,,human,,,,,
31.06-points-826,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_826_31.06_L372,,,,,,,,human,,,,,
31.06-points-827,31.06,31.06_L372,e_31.06,2019-08-12T15:55:35,2019-08-12T16:01:33,media,animal,,37346003.0,vitta,1,adult,,,ind_827_31.06_L372,,,,,,,,human,,,,,
